암호화된요양기호,요양기관명,요양종별,시도명,시군구명,도로명주소,표시과목명,개설일자
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkNDgxNzAyIzIxIyQxIyQxIyQwMyQyNjE4MzIjNzEjJDEjJDgjJDgz,21세기메디칼약국,약국,서울특별시,강동구,서울특별시 강동구 천호대로 1199 (길동),해당사항없음,2008-05-15
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ2MiQyNjE0ODEjNjEjJDEjJDgjJDgz,21세기미금의원,의원,경기도,성남시 분당구,"경기도 성남시 분당구 성남대로 168, 801~803호 (금곡동, 미도프라자)",일반의,2003-04-19
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ3MiQyNjE0ODEjNTEjJDEjJDIjJDgz,21세기미소내과의원,의원,인천광역시,남동구,"인천광역시 남동구 백범로 322, 2층 (간석동, 진메디칼센터)",내과,2004-05-13
JDQ4MTYyMiM1MSMkMiMkNCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ4MiQyNjE0ODEjNjEjJDEjJDgjJDgz,21세기바른정형외과의원,의원,강원특별자치도,화천군,강원특별자치도 화천군 화천읍 중앙로 25,정형외과,2021-04-19
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxOTYxIzMxIyQxIyQ3IyQ3OSQzNjE4MzIjNjEjJDEjJDAjJDgz,21세기박약국,약국,전북특별자치도,김제시,전북특별자치도 김제시 서낭당길 3 (요촌동),해당사항없음,2006-06-27
JDQ4MTYyMiM1MSMkMiMkNCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQwMyQyNjEyMjIjODEjJDEjJDIjJDgz,21세기본튼튼의원,의원,강원특별자치도,원주시,"강원특별자치도 원주시 현충로 11, 2층 201, 202호 (태장동)",일반의,2024-07-23
JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz,21세기비뇨기과의원,의원,광주광역시,북구,"광주광역시 북구 설죽로 319, 2층 (매곡동)",비뇨의학과,2003-12-18
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzUxIyQyIyQ1IyQwMCQyNjEwMDIjNTEjJDEjJDIjJDgz,21세기상계약국,약국,서울특별시,노원구,서울특별시 노원구 동일로 1548 (상계동),해당사항없음,2005-04-01
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMTkxIzMxIyQxIyQzIyQ5OSQyNjE4MzIjNTEjJDEjJDIjJDgz,21세기세계로약국,약국,경기도,성남시 중원구,"경기도 성남시 중원구 산성대로372번길 14, 1층 (금광동, 동성빌딩)",해당사항없음,1999-10-05
JDQ4MTYyMiM1MSMkMiMkNCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ5MiQyNjE0ODEjODEjJDEjJDYjJDgz,21세기소아청소년과의원,의원,강원특별자치도,원주시,강원특별자치도 원주시 봉화로 27 (단계동),소아청소년과,2001-02-05
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzMxIyQxIyQzIyQ4MiQzNjEwMDIjNTEjJDEjJDIjJDgz,21세기약국,약국,서울특별시,영등포구,서울특별시 영등포구 여의대방로 177 (신길동),해당사항없음,1983-12-08
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxOTYxIzUxIyQxIyQ1IyQ4OSQyNjEwMDIjNjEjJDEjJDQjJDgz,21세기약국,약국,서울특별시,광진구,서울특별시 광진구 용마산로 49 (중곡동),해당사항없음,2003-02-27
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxMTkxIzExIyQxIyQzIyQ4MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,21세기약국,약국,서울특별시,관악구,서울특별시 관악구 신림로 370 (신림동),해당사항없음,2003-06-24
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkMzgxNzAyIzIxIyQxIyQ1IyQ3OSQyNjE4MzIjNjEjJDEjJDgjJDgz,21세기약국,약국,부산광역시,동래구,"부산광역시 동래구 중앙대로 1393, 1층 (온천동)",해당사항없음,2008-05-27
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzExIyQxIyQ3IyQwMyQ0NjE0ODEjNzEjJDEjJDgjJDgz,21세기약국,약국,인천광역시,남동구,"인천광역시 남동구 만수로 47, 102호 (만수동)",해당사항없음,2000-12-01
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzQxIyQxIyQ3IyQ3MiQyNjE0ODEjNTEjJDEjJDYjJDgz,21세기약국,약국,강원특별자치도,춘천시,강원특별자치도 춘천시 보안길 64-1 (후평동),해당사항없음,2004-02-27
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxMzUxIzUxIyQxIyQ1IyQ5OSQ0NjE0ODEjNjEjJDEjJDAjJDgz,21세기약국,약국,전라남도,순천시,전라남도 순천시 팔마로 22 (장천동),해당사항없음,1998-04-14
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxMTkxIzQxIyQxIyQ3IyQ3OSQyNjE0ODEjNTEjJDEjJDIjJDgz,21세기약국,약국,광주광역시,서구,"광주광역시 서구 금화로 240, 월드컵경기장 2층 (풍암동)",해당사항없음,2018-09-28
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxOTYxIzIxIyQxIyQxIyQ4MiQzNjE0ODEjNjEjJDEjJDQjJDgz,21세기약국,약국,경상북도,구미시,"경상북도 구미시 신시로 78, 1층 (송정동)",해당사항없음,1999-12-06
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxMTkxIzIxIyQxIyQ1IyQ5OSQ0NjEwMDIjODEjJDEjJDYjJDgz,21세기약국,약국,경상북도,영주시,경상북도 영주시 구성로 333 (영주동),해당사항없음,2000-10-24
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxNzAyIzIxIyQxIyQ1IyQwMyQzNjEwMDIjNjEjJDEjJDQjJDgz,21세기약국,약국,대구광역시,달서구,대구광역시 달서구 성지로 78 (용산동),해당사항없음,2017-11-07
JDU4MTI3MSM1MSMkMSMkMCMkMDMkMzgxNzAyIzExIyQxIyQzIyQ4MiQyNjEyMjIjODEjJDEjJDIjJDgz,21세기약국,약국,인천광역시,계양구,인천광역시 계양구 경명대로 1055 (계산동),해당사항없음,2015-05-26
JDU4MTI3MSM1MSMkMSMkMCMkMDMkMzgxNzAyIzUxIyQyIyQxIyQwMCQ0NjEwMDIjNjEjJDEjJDAjJDgz,21세기약국,약국,경기도,수원시 팔달구,"경기도 수원시 팔달구 정조로 775, 102호 (팔달로3가)",해당사항없음,2017-03-20
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMzUxIzMxIyQxIyQ3IyQxMyQ0NjE0ODEjNTEjJDEjJDIjJDgz,21세기약국,약국,경기도,수원시 장안구,"경기도 수원시 장안구 만석로19번길 25-10, 롯데마트 1층 (천천동)",해당사항없음,2019-06-01
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMzUxIzUxIyQxIyQxIyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz,21세기연세약국,약국,경기도,성남시 분당구,"경기도 성남시 분당구 서현로321번길 10, 1층 (서현동)",해당사항없음,2016-03-29
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ2MiQzNjE0ODEjODEjJDEjJDYjJDgz,21세기연세의원,의원,경기도,성남시 분당구,"경기도 성남시 분당구 성남대로 345, 7층 701~703호 (정자동, 정자역프라자)",일반의,2011-07-22
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQ3MiQyNjE0ODEjODEjJDEjJDYjJDgz,21세기연합소아과의원,의원,대구광역시,수성구,대구광역시 수성구 화랑로 122 (만촌동),소아청소년과,2005-08-26
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQxIyQ3MiQzNjEyMjIjODEjJDEjJDYjJDgz,21세기연합정형외과의원,의원,경상북도,포항시 북구,경상북도 포항시 북구 학전로111번길 43 (두호동),정형외과,2014-12-23
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzExIyQxIyQzIyQwMyQzNjE0ODEjNjEjJDEjJDQjJDgz,21세기영상의학과의원,의원,서울특별시,서초구,"서울특별시 서초구 강남대로 331, 2001호 (서초동)",영상의학과,2002-02-22
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQyIyQxIyQwMCQyNjE4MzIjNTEjJDEjJDYjJDgz,21세기외과의원,의원,경기도,수원시 영통구,경기도 수원시 영통구 중부대로 288 (매탄동),외과,2006-09-07
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkMzgxMTkxIzUxIyQxIyQxIyQxMyQzNjE0ODEjNjEjJDEjJDgjJDgz,21세기우리네약국,약국,부산광역시,남구,부산광역시 남구 수영로 43 (문현동),해당사항없음,2003-06-02
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQ5MiQzNjE4MzIjODEjJDEjJDYjJDgz,21세기우리의원,의원,경기도,화성시,"경기도 화성시 동탄솔빛로 48, 2,3,4,층 (반송동, 거택프라자)",일반의,2008-02-15
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ4MiQzNjEyMjIjNjEjJDEjJDQjJDgz,21세기우리정형외과의원,의원,경기도,화성시,"경기도 화성시 동탄솔빛로 48, 3층 (반송동, 거택프라자)",정형외과,2014-02-11
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ2MiQyNjEwMDIjNjEjJDEjJDQjJDgz,21세기의원,의원,경기도,양주시,"경기도 양주시 고읍남로 18 (광사동, 가보프라자 501,502호)",일반의,2011-05-20
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQxIyQ5OSQzNjE0ODEjNTEjJDEjJDYjJDgz,21세기의원,의원,경기도,안산시 상록구,"경기도 안산시 상록구 샘골로 142 (본오동, 동보프라자)",일반의,2012-02-24
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ5IyQ5OSQ0NjE0ODEjNzEjJDEjJDgjJDgz,21세기의원,의원,경기도,성남시 분당구,"경기도 성남시 분당구 돌마로 482, 주영빌딩 2층 (서현동)",일반의,2018-04-03
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ4OSQzNjEwMDIjODEjJDEjJDYjJDgz,21세기정형외과의원,의원,경기도,김포시,"경기도 김포시 양촌읍 양곡로 530, 2층",정형외과,2000-02-01
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ3OSQzNjEwMDIjNDEjJDEjJDgjJDgz,21세기정형외과의원,의원,대구광역시,수성구,대구광역시 수성구 화랑로 122 (만촌동),정형외과,2005-08-26
JDQ4MTYyMiM4MSMkMiMkNCMkMDAkMzgxNzAyIzQxIyQyIyQ3IyQwMCQzNjE4MzIjNDEjJDEjJDgjJDgz,21세기정형외과의원,의원,경상남도,창원시 성산구,"경상남도 창원시 성산구 반송로 150 (반림동, 회성빌딩4,5층)",정형외과,2006-09-25
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQ3IyQ4OSQzNjEwMDIjODEjJDEjJDYjJDgz,21세기정형외과의원,의원,경기도,의정부시,"경기도 의정부시 평화로 323, 3층 (호원동, 홍인프라자)",정형외과,2006-06-07
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxMzUxIzIxIyQxIyQ5IyQxMyQzNjE0ODEjNzEjJDEjJDgjJDgz,21세기종합약국,약국,전북특별자치도,전주시 덕진구,전북특별자치도 전주시 덕진구 기린대로 400-8 (금암동),해당사항없음,1994-09-09
JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMTkxIzExIyQxIyQ3IyQ4OSQ0NjEwMDIjODEjJDEjJDYjJDgz,21세기좋은치과의원,치과의원,울산광역시,북구,울산광역시 북구 호계로 283 (호계동),치과,1997-12-29
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMTkxIzMxIyQxIyQ3IyQwMyQzNjE0ODEjNDEjJDEjJDgjJDgz,21세기청학보건당약국,약국,경기도,남양주시,경기도 남양주시 별내면 청학로중앙길 9 (청화빌딩 1층),해당사항없음,2000-05-09
JDQ4MTYyMiM3MSMkMSMkMCMkNzIkMzgxMzUxIzUxIyQxIyQ1IyQwMyQzNjE4MzIjNjEjJDEjJDgjJDgz,21세기치과교정과치과의원,치과의원,전라남도,여수시,전라남도 여수시 여서로 162 (여서동),치과,2000-04-26
JDQ4MTAxMiM1MSMkMSMkMCMkNzIkMzgxMzUxIzQxIyQxIyQ3IyQxMyQyNjEyMjIjODEjJDEjJDYjJDgz,21세기치과의원,치과의원,부산광역시,해운대구,"부산광역시 해운대구 해운대로 814, B동 424호 (좌동, 세종월드)",치과,1999-04-17
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxNzAyIzUxIyQyIyQxIyQwMCQzNjEwMDIjNjEjJDEjJDQjJDgz,21세기치과의원,치과의원,경기도,남양주시,"경기도 남양주시 화도읍 묵현로 15, 2층",치과,2003-03-06
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMzUxIzIxIyQxIyQxIyQwMyQzNjE4MzIjNjEjJDEjJDQjJDgz,21세기치과의원,치과의원,경기도,성남시 분당구,"경기도 성남시 분당구 돌마로 482, 3층 (서현동, 주영빌딩)",치과,2004-08-06
JDQ4MTYyMiM3MSMkMSMkMCMkNzIkMzgxMzUxIzUxIyQxIyQ1IyQ5MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,21세기치과의원,치과의원,광주광역시,광산구,"광주광역시 광산구 첨단중앙로68번길 99, 2층 (산월동)",치과,2004-02-23
JDQ4MTYyMiM4MSMkMSMkMCMkNzIkMzgxOTYxIzUxIyQyIyQxIyQwMCQ0NjE0ODEjNDEjJDEjJDgjJDgz,21세기치과의원,치과의원,경상북도,포항시 북구,경상북도 포항시 북구 학전로111번길 43 (두호동),치과,2005-09-22
JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQwMyQzNjEyMjIjNDEjJDEjJDgjJDgz,21세기하나내과의원,의원,전라남도,목포시,전라남도 목포시 백년대로 291 (상동),내과,2003-04-14
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxNzAyIzMxIyQxIyQ3IyQ3MiQyNjE4MzIjNTEjJDEjJDYjJDgz,21세기한의원,한의원,전북특별자치도,전주시 완산구,전북특별자치도 전주시 완산구 팔달로 255 (서노송동),한방,1995-10-17
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxOTYxIzIxIyQxIyQxIyQ5MiQzNjEyMjIjNDEjJDEjJDgjJDgz,228약국,약국,대구광역시,중구,"대구광역시 중구 동성로2길 95, 동성로 엔터테인먼트몰 1층 (동성로2가)",해당사항없음,2020-08-13
JDQ4MTYyMiM1MSMkMSMkMCMkNjIkMzgxMzUxIzExIyQxIyQ3IyQ3OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,22세기서울치과병원,치과병원,인천광역시,연수구,인천광역시 연수구 컨벤시아대로 69 (송도동),치과,2017-10-18
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzUxIyQxIyQ1IyQ4MiQ0NjE0ODEjNjEjJDEjJDAjJDgz,23한의원,한의원,경기도,남양주시,"경기도 남양주시 별내3로 328, 303호 (별내동)",한방,2020-09-02
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzQxIyQxIyQ3IyQ5MiQyNjE4MzIjNTEjJDEjJDIjJDgz,247외과의원,의원,서울특별시,강남구,"서울특별시 강남구 봉은사로 108, 2층 (역삼동)",외과,2016-09-27
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQ4OSQyNjE0ODEjNTEjJDEjJDIjJDgz,24까페거리의원,의원,경기도,용인시 기흥구,"경기도 용인시 기흥구 죽전로 17, 풍산프라자 602동 6층 2호 (보정동)",일반의,2024-08-23
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxNzAyIzMxIyQxIyQzIyQ2MiQyNjEwMDIjNTEjJDEjJDIjJDgz,24시새벽약국,약국,광주광역시,광산구,"광주광역시 광산구 장덕로95번길 16, 207동 107호 (장덕동, 수완2차숲안애)",해당사항없음,2018-12-24
JDQ4MTYyMiM4MSMkMSMkNCMkMDMkMzgxMTkxIzMxIyQxIyQzIyQ3OSQzNjEwMDIjODEjJDEjJDIjJDgz,24시약국,약국,경상남도,통영시,"경상남도 통영시 안개로 9, 102호 (무전동)",해당사항없음,2007-02-05
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQ2MiQyNjEwMDIjNTEjJDEjJDYjJDgz,24시열린의원,의원,서울특별시,광진구,"서울특별시 광진구 능동로 90, 3층 (자양동, 더클래식500)",일반의,2013-09-27
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzQxIyQxIyQ3IyQ5OSQyNjE0ODEjNjEjJDEjJDgjJDgz,24시열린의원,의원,서울특별시,양천구,"서울특별시 양천구 목동동로 233-1, 109호 (목동, 현대드림타워)",일반의,2014-08-22
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQxIyQ4MiQzNjE4MzIjNDEjJDEjJDgjJDgz,24시열린의원,의원,서울특별시,마포구,"서울특별시 마포구 월드컵북로 396, 누리꿈스퀘어 지하층 B1095호 (상암동)",일반의,2017-12-29
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQwMyQyNjEwMDIjNTEjJDEjJDIjJDgz,24시열린의원,의원,서울특별시,송파구,"서울특별시 송파구 백제고분로 187, 2층 205,206호 (잠실동, 파크인수)",일반의,2016-01-04
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQ5OSQyNjE0ODEjODEjJDEjJDYjJDgz,24인치의원,의원,인천광역시,부평구,"인천광역시 부평구 시장로 7, 6층 602호 (부평동)",일반의,2022-07-21
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkMzgxMTkxIzExIyQyIyQ3IyQwMCQ0NjE0ODEjNDEjJDEjJDgjJDgz,25시약국,약국,부산광역시,동구,부산광역시 동구 조방로 45 (범일동),해당사항없음,1993-05-01
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxOTYxIzIxIyQxIyQ1IyQxMyQyNjE4MzIjNDEjJDEjJDgjJDgz,275치과의원,치과의원,경기도,광주시,"경기도 광주시 태전중앙로 20, 스카이가든 401호 (태전동)",치과,2007-01-19
JDQ4MTYyMiM1MSMkMSMkNCMkNzIkMzgxMzUxIzUxIyQyIyQxIyQwMCQyNjE4MzIjNjEjJDEjJDgjJDgz,28지킴이치과의원,치과의원,강원특별자치도,원주시,강원특별자치도 원주시 봉화로 16 (단계동),치과,2012-08-17
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxOTYxIzMxIyQxIyQ3IyQ3MiQyNjEyMjIjNDEjJDEjJDQjJDgz,2동탄약국,약국,경기도,화성시,"경기도 화성시 동탄순환대로 685, 111호 (영천동)",해당사항없음,2018-08-30
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzMxIyQxIyQ3IyQwMyQyNjE4MzIjNjEjJDEjJDQjJDgz,2층 리본약국,약국,경기도,안양시 동안구,"경기도 안양시 동안구 평촌대로217번길 45, 평촌코아주차빌딩 211호 (호계동)",해당사항없음,2020-11-16
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzIxIyQxIyQ5IyQ3OSQzNjEyMjIjNjEjJDEjJDQjJDgz,2층 초록약국,약국,서울특별시,영등포구,"서울특별시 영등포구 영중로 12, 에쉐르아이 시네마 쇼핑몰 지상 2층 (영등포동3가)",해당사항없음,2024-04-18
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMTkxIzQxIyQxIyQ3IyQ5MiQyNjE4MzIjNDEjJDEjJDQjJDgz,2층다온약국,약국,서울특별시,성북구,"서울특별시 성북구 길음로 11, 근린생활시설동2층 226호 (길음동, 길음역롯데캐슬트윈골드아파트)",해당사항없음,2019-07-01
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzUxIyQxIyQxIyQ3MiQzNjEwMDIjODEjJDEjJDYjJDgz,2층루마약국,약국,서울특별시,강동구,"서울특별시 강동구 양재대로 1360, 포레온스테이션5 2층 47,48호 (둔촌동)",해당사항없음,2025-04-22
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzUxIyQxIyQ1IyQ3MiQzNjEwMDIjNjEjJDEjJDQjJDgz,2층바로약국,약국,서울특별시,마포구,"서울특별시 마포구 백범로 199, 메트로디오빌 2층 203호 (신공덕동)",해당사항없음,2024-06-14
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzUxIyQyIyQxIyQwMCQ0NjE0ODEjNTEjJDEjJDIjJDgz,2층바른약국,약국,서울특별시,중구,"서울특별시 중구 다산로11길 3, 약수JK빌딩 2층 (신당동)",해당사항없음,2016-08-16
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMTkxIzExIyQxIyQzIyQ3OSQyNjE4MzIjNjEjJDEjJDAjJDgz,2층봄약국,약국,서울특별시,강동구,"서울특별시 강동구 양재대로 1360, 포레온스테이션5 2층 2062호 (둔촌동)",해당사항없음,2025-03-06
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxNzAyIzUxIyQxIyQ1IyQwMyQzNjE0ODEjNDEjJDEjJDgjJDgz,2층소망약국,약국,서울특별시,양천구,"서울특별시 양천구 월정로 50, 209호 (신월동, 청솔아파트)",해당사항없음,2010-03-02
JDU4MTI3MSM1MSMkMSMkNCMkMDMkMzgxMzUxIzExIyQxIyQ3IyQxMyQ0NjEwMDIjNDEjJDEjJDgjJDgz,2층스마일약국,약국,경기도,성남시 분당구,"경기도 성남시 분당구 정자일로 121 (정자동, 더샵스타파크)",해당사항없음,2025-12-08
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzExIyQyIyQzIyQwMCQyNjE4MzIjNDEjJDEjJDgjJDgz,2층스타약국,약국,서울특별시,은평구,"서울특별시 은평구 통일로 1034, 2층 210호 (진관동, 은평 스카이뷰 자이)",해당사항없음,2022-05-06
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMTkxIzMxIyQyIyQzIyQwMCQzNjE0ODEjNjEjJDEjJDgjJDgz,2층써밋약국,약국,서울특별시,용산구,"서울특별시 용산구 한강대로 69, 상가동 2층 222-2호 (한강로2가, 용산푸르지오써밋)",해당사항없음,2018-11-16
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMzUxIzMxIyQyIyQzIyQwMCQzNjE4MzIjNDEjJDEjJDQjJDgz,2층약국,약국,서울특별시,강남구,"서울특별시 강남구 개포로 303, 상가동 2층 207호 (개포동, 현대1차아파트)",해당사항없음,2023-05-03
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxOTYxIzMxIyQxIyQ3IyQ5MiQzNjE0ODEjNDEjJDEjJDgjJDgz,2층약국,약국,경기도,안양시 동안구,"경기도 안양시 동안구 경수대로 428, 214호 (호계동, 덕유파크)",해당사항없음,2015-01-08
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzIxIyQyIyQ5IyQwMCQzNjE4MzIjODEjJDEjJDYjJDgz,2층약국,약국,인천광역시,연수구,"인천광역시 연수구 아트센터대로168번길 101, 송도랜드마크푸르지오시티 251호 (송도동)",해당사항없음,2023-03-08
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkNDgxOTYxIzIxIyQxIyQxIyQ2MiQyNjEyMjIjODEjJDEjJDYjJDgz,2층엔약국,약국,서울특별시,구로구,"서울특별시 구로구 개봉로24길 46, 209호 (개봉동, 신영지웰 에스테이트 개봉역)",해당사항없음,2024-08-23
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzMxIyQxIyQ3IyQ3MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,2층엔약국,약국,부산광역시,수영구,"부산광역시 수영구 수영로 389, 상가동 213호 (남천동, 더샵 남천프레스티지)",해당사항없음,2023-09-27
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxNzAyIzIxIyQxIyQ5IyQ4MiQyNjE0ODEjODEjJDEjJDYjJDgz,2층엔약국,약국,경기도,남양주시,"경기도 남양주시 다산중앙로123번길 22-30, 다산 헤리움 그랑비스타 2차 214호 (다산동)",해당사항없음,2021-04-02
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxOTYxIzMxIyQxIyQ3IyQ3OSQyNjE4MzIjNDEjJDEjJDgjJDgz,2층우리약국,약국,경기도,의정부시,"경기도 의정부시 호동로 67, 화성프라자 2층 207호 (호원동)",해당사항없음,2019-03-18
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzExIyQxIyQzIyQ3MiQyNjE0ODEjNDEjJDEjJDgjJDgz,2층은약국,약국,서울특별시,동작구,"서울특별시 동작구 현충로 75, 원불교100년기념관 (흑석동)",해당사항없음,2020-05-01
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzQxIyQxIyQ3IyQ3MiQyNjE4MzIjNDEjJDEjJDgjJDgz,2층은약국,약국,서울특별시,서초구,"서울특별시 서초구 서초중앙로 230, 2층 208호 (반포동, 동화반포프라자상가)",해당사항없음,2014-04-07
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzUxIyQxIyQxIyQwMyQyNjEwMDIjODEjJDEjJDIjJDgz,2층정약국,약국,서울특별시,영등포구,"서울특별시 영등포구 여의대방로 383, 경도빌딩 2층 215,216호 (여의도동)",해당사항없음,2023-08-18
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkNTgxOTYxIzQxIyQxIyQ3IyQwMyQzNjEwMDIjNjEjJDEjJDgjJDgz,2층종로약국,약국,서울특별시,은평구,"서울특별시 은평구 통일로 856, 메트로타워 2층 2101~2103호 (불광동)",해당사항없음,2021-08-13
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxNzAyIzMxIyQxIyQzIyQ5MiQzNjE4MzIjNjEjJDEjJDQjJDgz,2층종로약국,약국,경기도,안산시 단원구,"경기도 안산시 단원구 광덕동로 101, 두일빌딩 204호 (고잔동)",해당사항없음,2025-08-19
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzIxIyQxIyQxIyQ2MiQzNjE4MzIjNjEjJDEjJDAjJDgz,2층케이약국,약국,서울특별시,강남구,"서울특별시 강남구 강남대로 408, YBM강남센터 2층 (역삼동)",해당사항없음,2025-07-02
JDU4MTI3MSM1MSMkMSMkOCMkMDMkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjE0ODEjNTEjJDEjJDYjJDgz,2층푸른약국,약국,경기도,고양시 덕양구,"경기도 고양시 덕양구 권율대로 512, 원흥퍼스트푸르지오시티 209호 (도내동)",해당사항없음,2021-10-05
